transaction_id,customer_id,transaction_timestamp,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,card_number,store_id,store_city,order_status,ingestion_timestamp,pipeline_run_id
TXN003011,CUST0291,2025-05-24 08:43:28,P013,Cooking Oil,Grocery,5,525,2625,Debit Card,30151045226813.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003012,CUST0291,2025-01-11 06:06:40,P028,Perfume,Beauty,4,2537,10148,Debit Card,4115646386009454.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003013,CUST0291,2025-09-30 08:17:36,P017,Cookware Set,Home & Kitchen,2,7190,14380,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003014,CUST0291,2025-06-08 00:05:19,P022,Football,Sports,5,1009,5045,Credit Card,4.424447535272602e+18,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003015,CUST0291,2026-05-29 05:34:38,P005,Headphones,Electronics,1,13247,13247,Credit Card,3531464938486420.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003016,CUST0291,2025-09-30 01:13:56,P026,Face Wash,Beauty,2,163,326,Credit Card,375035065959879.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003017,CUST0291,2024-12-24 22:55:40,P005,Headphones,Electronics,2,3812,7624,Credit Card,675964250251.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003018,CUST0291,2025-05-29 20:02:31,P007,Jeans,Clothing,3,951,2853,Credit Card,4793165322667159.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003019,CUST0291,2025-03-14 18:48:17,P019,Vacuum Cleaner,Home & Kitchen,2,7938,15876,Debit Card,180011874048613.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003020,CUST0291,2024-07-31 04:46:26,P027,Shampoo,Beauty,5,482,2410,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003021,CUST0291,2026-05-20 11:06:35,P031,Novel,Books,2,549,1098,Debit Card,6011583613494706.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003022,CUST0291,2024-10-31 03:40:47,P033,SQL Guide,Books,5,1062,5310,Credit Card,4920482832684632.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003023,CUST0291,2024-07-23 19:36:52,P032,Python Programming,Books,2,1437,2874,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003024,CUST0291,2025-05-25 22:43:46,P005,Headphones,Electronics,2,11287,22574,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003025,CUST0291,2025-07-23 06:32:15,P023,Yoga Mat,Sports,5,1313,6565,Debit Card,4170769521011.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003026,CUST0291,2026-03-18 17:47:04,P013,Cooking Oil,Grocery,2,469,938,Cash,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003027,CUST0291,2026-02-02 17:47:17,P029,Sunscreen,Beauty,2,1939,3878,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003028,CUST0292,2025-10-18 18:22:38,P015,Tea,Grocery,2,476,952,Credit Card,3522088774927139.0,STR007,Pune,Cancelled,2026-07-02 17:20:57,75971a34
TXN003029,CUST0292,2025-10-29 07:25:10,P012,Wheat Flour,Grocery,3,115,345,Debit Card,4967259312201044.0,STR008,Ahmedabad,Returned,2026-07-02 17:20:57,75971a34
TXN003030,CUST0292,2025-12-01 09:35:44,P027,Shampoo,Beauty,3,554,1662,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003031,CUST0292,2025-11-25 18:55:27,P034,Data Science Handbook,Books,3,675,2025,Net Banking,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003032,CUST0292,2025-02-11 01:59:15,P038,Toy Car,Toys,2,1005,2010,Debit Card,6011183906021728.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003033,CUST0292,2026-01-18 08:51:09,P002,Smartphone,Electronics,1,35295,35295,Debit Card,30483508023142.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003034,CUST0293,2025-07-12 21:53:15,P023,Yoga Mat,Sports,3,690,2070,Credit Card,36089622636232.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003035,CUST0293,2024-10-26 16:53:39,P009,Hoodie,Clothing,5,2877,14385,Debit Card,676155335513.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003036,CUST0293,2025-10-20 03:09:21,P007,Jeans,Clothing,2,1283,2566,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003037,CUST0293,2024-11-30 11:43:58,P011,Rice,Grocery,3,299,897,Debit Card,4888321840429467.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003038,CUST0293,2025-08-29 03:20:42,P028,Perfume,Beauty,2,3898,7796,Credit Card,4419800918611765.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003039,CUST0293,2026-03-30 00:35:03,P016,Mixer Grinder,Home & Kitchen,4,3499,13996,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003040,CUST0293,2026-01-14 13:21:43,P020,Dining Set,Home & Kitchen,4,23952,95808,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003041,CUST0293,2026-02-26 00:40:55,P034,Data Science Handbook,Books,5,1680,8400,Cash,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003042,CUST0293,2024-08-07 23:21:14,P035,Biography,Books,4,423,1692,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003043,CUST0294,2024-07-15 01:17:05,P015,Tea,Grocery,1,651,651,UPI,,STR009,Jaipur,Returned,2026-07-02 17:20:57,75971a34
TXN003044,CUST0294,2026-01-10 20:33:08,P009,Hoodie,Clothing,5,3878,19390,Debit Card,502078235020.0,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34
TXN003045,CUST0294,2024-09-04 21:06:45,P005,Headphones,Electronics,5,1540,7700,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003046,CUST0294,2025-12-11 19:49:04,P002,Smartphone,Electronics,2,26456,52912,Credit Card,4586858980551324.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003047,CUST0294,2025-06-15 07:30:40,P038,Toy Car,Toys,4,2011,8044,Credit Card,4489266378265382.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003048,CUST0294,2025-12-29 11:14:25,P026,Face Wash,Beauty,2,721,1442,Credit Card,3525283825551858.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003049,CUST0294,2025-11-19 02:01:50,P039,Teddy Bear,Toys,4,2439,9756,Debit Card,30329280937977.0,STR001,Delhi,Returned,2026-07-02 17:20:57,75971a34
TXN003050,CUST0294,2024-07-10 06:25:03,P021,Cricket Bat,Sports,1,1125,1125,Credit Card,4578661230879051.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003051,CUST0294,2025-05-10 03:29:04,P037,Building Blocks,Toys,2,3564,7128,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003052,CUST0294,2025-10-16 01:31:44,P030,Lipstick,Beauty,1,2473,2473,Credit Card,4.1651982354770196e+18,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003053,CUST0295,2024-09-20 00:30:00,P015,Tea,Grocery,2,599,1198,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003054,CUST0295,2026-01-18 00:23:50,P007,Jeans,Clothing,1,1633,1633,Credit Card,213110938499357.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003055,CUST0295,2026-05-15 21:12:30,P033,SQL Guide,Books,4,980,3920,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003056,CUST0295,2026-06-29 06:32:33,P004,Smartwatch,Electronics,3,6538,19614,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003057,CUST0295,2026-04-22 03:20:36,P031,Novel,Books,5,510,2550,Credit Card,4.140630012227341e+18,STR001,Delhi,Cancelled,2026-07-02 17:20:57,75971a34
TXN003058,CUST0295,2024-10-02 23:18:47,P036,Puzzle,Toys,4,364,1456,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003059,CUST0295,2025-03-30 21:24:21,P036,Puzzle,Toys,5,512,2560,Credit Card,4.658869579207535e+18,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003060,CUST0295,2025-04-06 14:58:54,P023,Yoga Mat,Sports,4,1660,6640,Debit Card,4.5461095681182797e+18,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003061,CUST0295,2025-05-07 07:47:36,P038,Toy Car,Toys,4,2472,9888,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003062,CUST0295,2026-02-15 20:43:14,P032,Python Programming,Books,3,745,2235,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003063,CUST0295,2025-04-04 14:38:42,P034,Data Science Handbook,Books,2,1041,2082,Credit Card,374071718321036.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003064,CUST0295,2024-10-17 21:29:15,P012,Wheat Flour,Grocery,2,128,256,Net Banking,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003065,CUST0295,2025-05-27 15:59:40,P009,Hoodie,Clothing,1,1303,1303,Credit Card,4601997713095.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003066,CUST0296,2025-03-29 19:21:05,P004,Smartwatch,Electronics,3,21608,64824,Cash,,STR009,Jaipur,Returned,2026-07-02 17:20:57,75971a34
TXN003067,CUST0296,2025-03-21 14:40:32,P004,Smartwatch,Electronics,2,23850,47700,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003068,CUST0296,2025-07-26 23:46:53,P032,Python Programming,Books,1,816,816,Cash,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003069,CUST0296,2025-01-14 04:39:42,P033,SQL Guide,Books,5,593,2965,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003070,CUST0296,2026-04-03 19:32:25,P013,Cooking Oil,Grocery,3,514,1542,Cash,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003071,CUST0296,2024-10-17 08:50:29,P014,Sugar,Grocery,3,199,597,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003072,CUST0296,2024-08-06 02:28:14,P022,Football,Sports,5,321,1605,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003073,CUST0296,2025-05-24 07:00:41,P024,Dumbbells,Sports,3,4567,13701,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003074,CUST0296,2025-01-05 12:35:25,P030,Lipstick,Beauty,2,782,1564,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003075,CUST0296,2025-01-21 22:04:02,P009,Hoodie,Clothing,4,2337,9348,Debit Card,213166163237896.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003076,CUST0296,2025-05-03 20:29:51,P018,Water Bottle,Home & Kitchen,3,490,1470,Credit Card,180072522565481.0,STR006,Kolkata,Cancelled,2026-07-02 17:20:57,75971a34
TXN003077,CUST0297,2026-06-06 17:06:15,P039,Teddy Bear,Toys,5,1952,9760,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003078,CUST0297,2026-05-23 04:59:54,P021,Cricket Bat,Sports,4,599,2396,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003079,CUST0297,2024-07-09 16:05:06,P021,Cricket Bat,Sports,1,1844,1844,Debit Card,3580828189437821.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003080,CUST0297,2024-11-07 20:35:57,P005,Headphones,Electronics,5,13755,68775,Debit Card,4758766889448389.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003081,CUST0297,2026-01-26 00:53:31,P029,Sunscreen,Beauty,4,443,1772,Debit Card,3568577460570414.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003082,CUST0297,2025-07-24 09:45:00,P029,Sunscreen,Beauty,4,971,3884,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003083,CUST0297,2025-12-23 20:31:07,P004,Smartwatch,Electronics,3,3272,9816,Debit Card,180040796068623.0,STR001,Delhi,Returned,2026-07-02 17:20:57,75971a34
TXN003084,CUST0297,2025-07-04 06:04:27,P020,Dining Set,Home & Kitchen,2,9972,19944,Credit Card,4241768269231.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003085,CUST0297,2025-02-27 03:24:31,P010,Sneakers,Clothing,4,6242,24968,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003086,CUST0297,2025-03-26 21:08:01,P034,Data Science Handbook,Books,5,773,3865,Credit Card,676371486355.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003087,CUST0297,2024-07-22 11:40:22,P028,Perfume,Beauty,3,1517,4551,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003088,CUST0297,2025-05-26 05:27:23,P011,Rice,Grocery,2,149,298,Credit Card,4709865974828420.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003089,CUST0298,2025-03-27 18:41:31,P002,Smartphone,Electronics,3,49324,147972,Credit Card,503887849076.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003090,CUST0298,2025-05-04 01:14:49,P022,Football,Sports,4,1335,5340,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003091,CUST0298,2026-04-12 17:44:05,P016,Mixer Grinder,Home & Kitchen,1,6773,6773,Credit Card,4146046207189887.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003092,CUST0298,2025-09-16 00:30:00,P001,Laptop,Electronics,4,48504,194016,Debit Card,3564552620905820.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003093,CUST0298,2026-03-01 20:09:56,P040,Board Game,Toys,1,1993,1993,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003094,CUST0298,2025-05-16 20:43:25,P010,Sneakers,Clothing,5,6651,33255,Cash,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003095,CUST0298,2024-07-28 05:52:22,P025,Running Shoes,Sports,1,5776,5776,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003096,CUST0298,2025-12-06 22:52:10,P031,Novel,Books,4,716,2864,Credit Card,6011854018740849.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003097,CUST0298,2025-08-07 14:15:14,P027,Shampoo,Beauty,2,980,1960,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003098,CUST0298,2025-05-17 07:36:03,P007,Jeans,Clothing,3,2434,7302,Credit Card,342167460058211.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003099,CUST0299,2025-01-28 19:48:50,P024,Dumbbells,Sports,1,9680,9680,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003100,CUST0299,2025-10-18 22:12:07,P027,Shampoo,Beauty,4,278,1112,Debit Card,4273631918877311.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003101,CUST0299,2024-07-25 06:02:49,P021,Cricket Bat,Sports,3,5934,17802,Debit Card,5235265175911648.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003102,CUST0299,2025-08-25 05:41:00,P004,Smartwatch,Electronics,2,3181,6362,Credit Card,4401230645273.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003103,CUST0299,2026-04-01 03:09:49,P011,Rice,Grocery,4,433,1732,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003104,CUST0299,2025-12-06 00:02:09,P008,Jacket,Clothing,5,4700,23500,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003105,CUST0299,2026-03-11 06:09:34,P036,Puzzle,Toys,1,1037,1037,Debit Card,213108756910067.0,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34
TXN003106,CUST0299,2024-09-04 22:45:52,P002,Smartphone,Electronics,4,60550,242200,Credit Card,3595493709225371.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003107,CUST0299,2025-05-31 10:50:59,P020,Dining Set,Home & Kitchen,5,11623,58115,Debit Card,213101733678170.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003108,CUST0299,2025-08-27 07:20:57,P009,Hoodie,Clothing,2,2306,4612,Debit Card,4863992162759456.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003109,CUST0299,2026-02-27 12:46:05,P009,Hoodie,Clothing,2,2855,5710,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003110,CUST0300,2024-11-02 14:15:23,P010,Sneakers,Clothing,5,2803,14015,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003111,CUST0300,2025-06-12 13:41:55,P040,Board Game,Toys,5,1958,9790,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003112,CUST0301,2026-03-27 02:10:38,P019,Vacuum Cleaner,Home & Kitchen,5,16703,83515,Debit Card,3587431842855431.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003113,CUST0301,2026-01-13 14:07:07,P018,Water Bottle,Home & Kitchen,4,205,820,Credit Card,2246623831269377.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003114,CUST0301,2024-08-19 11:36:38,P040,Board Game,Toys,2,2458,4916,UPI,,STR002,Mumbai,Returned,2026-07-02 17:20:57,75971a34
TXN003115,CUST0301,2025-07-22 10:22:56,P031,Novel,Books,2,406,812,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003116,CUST0301,2024-09-11 03:33:30,P018,Water Bottle,Home & Kitchen,1,498,498,Credit Card,4.0279682828999823e+18,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003117,CUST0301,2024-07-25 08:48:45,P039,Teddy Bear,Toys,5,930,4650,Debit Card,583154341379.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003118,CUST0301,2025-03-02 00:55:25,P040,Board Game,Toys,1,2134,2134,Debit Card,213157672659639.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003119,CUST0301,2024-10-17 23:50:23,P035,Biography,Books,2,548,1096,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003120,CUST0301,2024-07-06 18:59:53,P003,Tablet,Electronics,2,15162,30324,Debit Card,180023775424496.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003121,CUST0301,2025-04-04 01:25:28,P013,Cooking Oil,Grocery,3,471,1413,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003122,CUST0301,2024-07-23 10:01:22,P021,Cricket Bat,Sports,4,3725,14900,Credit Card,503894790610.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003123,CUST0302,2025-10-14 23:35:15,P026,Face Wash,Beauty,3,636,1908,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003124,CUST0302,2025-12-14 19:45:51,P037,Building Blocks,Toys,5,3581,17905,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003125,CUST0302,2025-08-07 00:25:15,P027,Shampoo,Beauty,4,1139,4556,Cash,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003126,CUST0302,2025-03-19 22:26:32,P018,Water Bottle,Home & Kitchen,2,493,986,Credit Card,4.427919625835884e+18,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003127,CUST0302,2024-09-25 06:39:33,P039,Teddy Bear,Toys,3,2906,8718,Debit Card,3504756043740010.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003128,CUST0302,2025-11-27 17:46:36,P005,Headphones,Electronics,3,1092,3276,Debit Card,30302945737157.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003129,CUST0302,2025-07-30 11:53:34,P040,Board Game,Toys,2,2236,4472,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003130,CUST0302,2025-07-10 22:33:19,P023,Yoga Mat,Sports,2,2591,5182,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003131,CUST0302,2026-04-27 08:26:23,P023,Yoga Mat,Sports,2,1362,2724,Debit Card,4800328006251069.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003132,CUST0302,2025-11-11 13:13:27,P010,Sneakers,Clothing,5,1593,7965,Credit Card,213170595263066.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003133,CUST0302,2026-06-01 02:57:01,P035,Biography,Books,2,495,990,Credit Card,4627635236058.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003134,CUST0303,2026-01-15 06:00:09,P015,Tea,Grocery,3,757,2271,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003135,CUST0303,2025-07-06 14:52:01,P038,Toy Car,Toys,5,2269,11345,Debit Card,2426071187348464.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003136,CUST0303,2024-10-01 22:56:07,P016,Mixer Grinder,Home & Kitchen,5,4022,20110,Net Banking,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003137,CUST0303,2025-11-03 12:16:27,P022,Football,Sports,4,1290,5160,Cash,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003138,CUST0303,2026-01-15 12:53:55,P034,Data Science Handbook,Books,3,643,1929,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003139,CUST0303,2025-01-12 03:38:46,P037,Building Blocks,Toys,2,3906,7812,Credit Card,2345018823168853.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003140,CUST0303,2025-03-11 06:43:44,P036,Puzzle,Toys,2,1025,2050,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003141,CUST0303,2024-12-10 20:49:30,P023,Yoga Mat,Sports,5,2805,14025,Debit Card,4271365740244083.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003142,CUST0303,2026-03-13 00:16:17,P039,Teddy Bear,Toys,5,1462,7310,Cash,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003143,CUST0303,2025-09-29 03:48:25,P001,Laptop,Electronics,5,51894,259470,Credit Card,3522157672657609.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003144,CUST0303,2025-01-03 22:55:41,P028,Perfume,Beauty,4,2769,11076,Debit Card,4072816744044.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003145,CUST0303,2026-04-15 03:47:10,P028,Perfume,Beauty,2,2548,5096,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003146,CUST0304,2025-01-28 12:20:39,P022,Football,Sports,3,1509,4527,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003147,CUST0304,2025-02-02 19:34:33,P020,Dining Set,Home & Kitchen,1,14108,14108,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34
TXN003148,CUST0304,2025-11-05 01:28:30,P007,Jeans,Clothing,4,2598,10392,Credit Card,3581860773160153.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003149,CUST0304,2024-10-14 12:22:26,P018,Water Bottle,Home & Kitchen,5,489,2445,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003150,CUST0304,2025-03-19 05:24:08,P004,Smartwatch,Electronics,5,10867,54335,Debit Card,6566189603195623.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003151,CUST0305,2024-09-24 10:12:34,P020,Dining Set,Home & Kitchen,2,19243,38486,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003152,CUST0305,2026-01-12 18:49:42,P036,Puzzle,Toys,5,1320,6600,Credit Card,4562934057121.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34
TXN003153,CUST0305,2025-01-07 17:54:57,P006,T-Shirt,Clothing,2,1139,2278,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34
TXN003154,CUST0305,2025-07-15 15:42:34,P010,Sneakers,Clothing,5,1597,7985,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34
TXN003155,CUST0305,2024-11-24 19:40:24,P032,Python Programming,Books,1,1130,1130,Net Banking,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34
TXN003156,CUST0306,2024-11-09 14:01:01,P031,Novel,Books,1,517,517,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34
TXN003157,CUST0306,2025-08-08 10:27:41,P015,Tea,Grocery,2,342,684,Credit Card,377857529297747.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003158,CUST0306,2025-09-10 12:23:04,P019,Vacuum Cleaner,Home & Kitchen,2,10520,21040,Debit Card,30410403871663.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003159,CUST0306,2025-04-15 10:22:23,P030,Lipstick,Beauty,5,321,1605,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003160,CUST0306,2026-07-01 00:40:23,P017,Cookware Set,Home & Kitchen,1,6187,6187,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003161,CUST0306,2025-02-05 05:27:02,P024,Dumbbells,Sports,2,4957,9914,Credit Card,38188620613033.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003162,CUST0306,2025-01-08 03:36:55,P040,Board Game,Toys,1,1506,1506,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34
TXN003163,CUST0307,2026-06-23 11:51:13,P008,Jacket,Clothing,2,3704,7408,Debit Card,5298153624877988.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34
TXN003164,CUST0307,2024-11-13 17:31:47,P004,Smartwatch,Electronics,3,20232,60696,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34
TXN003165,CUST0307,2025-07-02 19:13:44,P029,Sunscreen,Beauty,5,972,4860,Credit Card,4215976305091575.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
TXN003166,CUST0307,2024-12-14 09:39:51,P036,Puzzle,Toys,1,910,910,Credit Card,4989297125767.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34
