customer_id,full_name,email,phone,address,city,state,postal_code,date_of_birth,gender,registration_date,loyalty_tier,ingestion_timestamp,pipeline_run_id
CUST0303,E**** R********,la*******@example.org,XXXXXX9246,REDACTED,Chennai,Tamil Nadu,785922,1953-09-27,Male,2025-09-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0304,O**** V****,wa********@example.net,XXXXXX4125,REDACTED,Delhi,Delhi,854708,1968-04-06,Female,2024-07-01,Bronze,2026-07-02 16:18:55,6c59e737
CUST0305,S*** K****,az*****@example.org,XXXXXX6939,REDACTED,Pune,Maharashtra,890603,1950-12-26,Female,2022-03-23,Bronze,2026-07-02 16:18:55,6c59e737
CUST0306,H******** K*****,wa************@example.com,XXXXXX2887,REDACTED,Hyderabad,Telangana,116405,1993-05-22,Female,2023-10-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0307,U***** C****,la*******@example.com,XXXXXX6511,REDACTED,Lucknow,Uttar Pradesh,985892,1997-11-08,Male,2024-07-12,Silver,2026-07-02 16:18:55,6c59e737
CUST0308,N**** C********,mi*********@example.net,XXXXXX4687,REDACTED,Jaipur,Rajasthan,796786,1959-08-18,Female,2021-09-19,Silver,2026-07-02 16:18:55,6c59e737
CUST0309,Y******** B*****,od**********@example.net,XXXXXX7889,REDACTED,Bengaluru,Karnataka,531994,1994-08-03,Female,2026-06-01,Gold,2026-07-02 16:18:55,6c59e737
CUST0310,A*** G******,ba********************@example.org,XXXXXX2729,REDACTED,Jaipur,Rajasthan,542373,1964-01-27,Other,2026-04-28,Silver,2026-07-02 16:18:55,6c59e737
CUST0311,K**** P**,va*******@example.net,XXXXXX7946,REDACTED,Chennai,Tamil Nadu,5941,1947-08-13,Male,2026-05-04,Silver,2026-07-02 16:18:55,6c59e737
CUST0312,V****** G****,ad*******@example.org,XXXXXX9545,REDACTED,Mumbai,Maharashtra,787200,1971-02-21,Female,2025-07-25,Silver,2026-07-02 16:18:55,6c59e737
CUST0313,J** V********,nd***@example.net,XXXXXX6650,REDACTED,Hyderabad,Telangana,843429,1946-03-01,Other,2022-07-15,Silver,2026-07-02 16:18:55,6c59e737
CUST0314,U******** M****,gc********@example.org,XXXXXX7147,REDACTED,Kolkata,West Bengal,797472,1963-10-20,Female,2023-10-01,Bronze,2026-07-02 16:18:55,6c59e737
CUST0315,X**** R*******,la**********@example.net,XXXXXX9343,REDACTED,Bengaluru,Karnataka,334705,1948-03-29,Male,2024-05-21,Platinum,2026-07-02 16:18:55,6c59e737
CUST0316,M***** S***,ow****@example.com,XXXXXX8867,REDACTED,Lucknow,Uttar Pradesh,102418,1965-02-18,Other,2022-03-16,Silver,2026-07-02 16:18:55,6c59e737
CUST0317,A******** T*****,ap****@example.net,XXXXXX4113,REDACTED,Delhi,Delhi,129559,1999-05-09,Male,2025-04-17,Bronze,2026-07-02 16:18:55,6c59e737
CUST0318,E**** L***,de*******@example.net,XXXXXX4005,REDACTED,Bengaluru,Karnataka,219132,1965-12-05,Male,2022-10-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0319,A*** V***,ag**********@example.org,XXXXXX6973,REDACTED,Lucknow,Uttar Pradesh,586530,1975-10-06,Female,2026-04-28,Bronze,2026-07-02 16:18:55,6c59e737
CUST0320,C****** S*******,js****@example.org,XXXXXX8997,REDACTED,Bengaluru,Karnataka,539830,1991-02-09,Other,2022-10-29,Silver,2026-07-02 16:18:55,6c59e737
CUST0321,T***** P****,bu**********@example.net,XXXXXX2937,REDACTED,Mumbai,Maharashtra,438270,1982-12-01,Male,2025-05-26,Bronze,2026-07-02 16:18:55,6c59e737
CUST0322,A***** R**,is******@example.net,XXXXXX9120,REDACTED,Bengaluru,Karnataka,821116,1961-05-14,Female,2024-06-22,Platinum,2026-07-02 16:18:55,6c59e737
CUST0323,Y****** M***,bh**************@example.com,XXXXXX8520,REDACTED,Lucknow,Uttar Pradesh,448859,1982-10-01,Other,2025-12-13,Platinum,2026-07-02 16:18:55,6c59e737
CUST0324,Y******* D***,ne**********@example.org,XXXXXX6427,REDACTED,Bengaluru,Karnataka,587700,1955-12-08,Other,2022-12-10,Silver,2026-07-02 16:18:55,6c59e737
CUST0325,U**** B****,da*********@example.com,XXXXXX7445,REDACTED,Mumbai,Maharashtra,188788,1950-05-06,Female,2026-06-09,Gold,2026-07-02 16:18:55,6c59e737
CUST0326,R***** V**,sa*********@example.com,XXXXXX4091,REDACTED,Ahmedabad,Gujarat,116986,1997-01-08,Other,2023-04-10,Silver,2026-07-02 16:18:55,6c59e737
CUST0327,P**** K******,zn*****@example.org,XXXXXX8198,REDACTED,Bengaluru,Karnataka,780251,1986-04-19,Female,2025-01-20,Gold,2026-07-02 16:18:55,6c59e737
CUST0328,Y**** K***,mo*******@example.net,XXXXXX8918,REDACTED,Jaipur,Rajasthan,95478,1976-09-26,Female,2025-01-03,Gold,2026-07-02 16:18:55,6c59e737
CUST0329,O**** B****,ni**********@example.com,XXXXXX9537,REDACTED,Mumbai,Maharashtra,745742,1982-11-26,Female,2021-10-25,Silver,2026-07-02 16:18:55,6c59e737
CUST0330,E***** B******,ga******@example.com,XXXXXX8821,REDACTED,Delhi,Delhi,906036,2001-12-25,Female,2021-10-20,Bronze,2026-07-02 16:18:55,6c59e737
CUST0331,L****** N********,lu********@example.org,XXXXXX6499,REDACTED,Kolkata,West Bengal,749912,1967-08-24,Male,2022-05-21,Bronze,2026-07-02 16:18:55,6c59e737
CUST0332,M***** G****,nh*****@example.com,XXXXXX6267,REDACTED,Kolkata,West Bengal,823028,1989-04-15,Male,2021-11-16,Silver,2026-07-02 16:18:55,6c59e737
CUST0333,C****** B****,sa********@example.org,XXXXXX6043,REDACTED,Kolkata,West Bengal,462620,2008-06-11,Female,2026-03-08,Silver,2026-07-02 16:18:55,6c59e737
CUST0334,O**** B**************,za******@example.org,XXXXXX8767,REDACTED,Jaipur,Rajasthan,801771,1977-05-11,Other,2023-05-05,Gold,2026-07-02 16:18:55,6c59e737
CUST0335,D**** M****,ma*******@example.org,XXXXXX1288,REDACTED,Ahmedabad,Gujarat,921757,2000-09-08,Female,2023-02-04,Bronze,2026-07-02 16:18:55,6c59e737
CUST0336,G***** D***,hr******@example.com,XXXXXX1872,REDACTED,Kolkata,West Bengal,138341,1957-06-23,Male,2022-05-26,Bronze,2026-07-02 16:18:55,6c59e737
CUST0337,A***** D*,ba********@example.com,XXXXXX1979,REDACTED,Jaipur,Rajasthan,374242,1968-09-28,Male,2023-09-21,Silver,2026-07-02 16:18:55,6c59e737
CUST0338,M***** C****,an*****@example.com,XXXXXX2886,REDACTED,Pune,Maharashtra,142572,1969-01-27,Other,2022-05-24,Bronze,2026-07-02 16:18:55,6c59e737
CUST0339,P***** S*****,mi***********@example.com,XXXXXX7367,REDACTED,Bengaluru,Karnataka,281823,1973-12-31,Female,2026-06-03,Bronze,2026-07-02 16:18:55,6c59e737
CUST0340,L**** B***,at******@example.net,XXXXXX1436,REDACTED,Hyderabad,Telangana,56340,1957-01-30,Female,2023-10-05,Silver,2026-07-02 16:18:55,6c59e737
CUST0341,R***** O*,ko***********@example.com,XXXXXX8931,REDACTED,Pune,Maharashtra,508671,1986-09-27,Female,2021-10-15,Bronze,2026-07-02 16:18:55,6c59e737
CUST0342,T**** D***,sa*******@example.org,XXXXXX9370,REDACTED,Delhi,Delhi,416871,1996-02-21,Other,2023-12-18,Bronze,2026-07-02 16:18:55,6c59e737
CUST0343,R***** S*******,jo************@example.net,XXXXXX5087,REDACTED,Delhi,Delhi,145357,1978-09-29,Other,2026-01-19,Silver,2026-07-02 16:18:55,6c59e737
CUST0344,C******* S****,da***************@example.org,XXXXXX8578,REDACTED,Kolkata,West Bengal,544363,2006-02-25,Female,2021-10-25,Silver,2026-07-02 16:18:55,6c59e737
CUST0345,C********* B***,si****@example.com,XXXXXX4551,REDACTED,Pune,Maharashtra,522207,1984-02-12,Male,2025-03-25,Bronze,2026-07-02 16:18:55,6c59e737
CUST0346,K**** S******,go**********@example.com,XXXXXX9210,REDACTED,Kolkata,West Bengal,662265,1956-08-03,Other,2024-11-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0347,C***** K***,da**********@example.com,XXXXXX3261,REDACTED,Ahmedabad,Gujarat,712264,2001-05-02,Female,2023-06-24,Bronze,2026-07-02 16:18:55,6c59e737
CUST0348,A**** B***,mk***@example.com,XXXXXX6650,REDACTED,Chennai,Tamil Nadu,762006,1983-01-23,Male,2025-06-29,Silver,2026-07-02 16:18:55,6c59e737
CUST0349,S****** D*******,hs*****@example.org,XXXXXX3552,REDACTED,Lucknow,Uttar Pradesh,706758,1986-11-05,Female,2024-10-04,Bronze,2026-07-02 16:18:55,6c59e737
CUST0350,E******* A***,xn****@example.org,XXXXXX6361,REDACTED,Hyderabad,Telangana,465981,1962-02-25,Other,2023-08-28,Silver,2026-07-02 16:18:55,6c59e737
CUST0351,Y****** D****,bh*******@example.net,XXXXXX6406,REDACTED,Ahmedabad,Gujarat,365738,1972-10-27,Female,2023-10-28,Gold,2026-07-02 16:18:55,6c59e737
CUST0352,Z***** M******,bh************@example.org,XXXXXX0324,REDACTED,Chennai,Tamil Nadu,522610,1965-02-01,Female,2023-04-11,Silver,2026-07-02 16:18:55,6c59e737
CUST0353,G****** Y****,sa***********@example.com,XXXXXX8229,REDACTED,Chennai,Tamil Nadu,500657,2002-09-18,Female,2021-09-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0354,Z***** M*******,sa********@example.net,XXXXXX3082,REDACTED,Lucknow,Uttar Pradesh,816028,1968-11-21,Male,2023-07-18,Bronze,2026-07-02 16:18:55,6c59e737
CUST0355,B****** O**,ma*********@example.org,XXXXXX2309,REDACTED,Hyderabad,Telangana,757024,1953-09-10,Other,2022-04-27,Gold,2026-07-02 16:18:55,6c59e737
CUST0356,K***** D****,ba***********@example.com,XXXXXX6064,REDACTED,Delhi,Delhi,24309,1988-10-05,Other,2022-07-03,Gold,2026-07-02 16:18:55,6c59e737
CUST0357,U******** P*****,mr*******@example.org,XXXXXX8496,REDACTED,Kolkata,West Bengal,284348,1957-05-19,Other,2026-06-14,Bronze,2026-07-02 16:18:55,6c59e737
CUST0358,M****** H***,ya********@example.net,XXXXXX3286,REDACTED,Hyderabad,Telangana,469681,1964-06-29,Female,2022-01-16,Silver,2026-07-02 16:18:55,6c59e737
CUST0359,A** D**,kv********@example.net,XXXXXX2250,REDACTED,Bengaluru,Karnataka,665129,1952-06-13,Other,2021-12-16,Bronze,2026-07-02 16:18:55,6c59e737
CUST0360,U*** K****,pa******@example.org,XXXXXX1873,REDACTED,Delhi,Delhi,761341,1948-02-05,Female,2023-04-09,Gold,2026-07-02 16:18:55,6c59e737
CUST0361,M****** B***,dh********@example.org,XXXXXX0620,REDACTED,Chennai,Tamil Nadu,562221,2000-05-26,Female,2025-11-14,Bronze,2026-07-02 16:18:55,6c59e737
CUST0362,Y****** V***,va******@example.com,XXXXXX2143,REDACTED,Hyderabad,Telangana,741014,1964-12-17,Other,2021-08-15,Gold,2026-07-02 16:18:55,6c59e737
CUST0363,A*** S******,up*********@example.org,XXXXXX7982,REDACTED,Mumbai,Maharashtra,946285,2005-09-20,Other,2021-11-01,Silver,2026-07-02 16:18:55,6c59e737
CUST0364,J***** B****,na**********@example.org,XXXXXX7048,REDACTED,Hyderabad,Telangana,888611,1948-06-20,Female,2022-04-11,Platinum,2026-07-02 16:18:55,6c59e737
CUST0365,P****** C*****,mi******@example.com,XXXXXX4041,REDACTED,Ahmedabad,Gujarat,471614,1995-11-26,Female,2022-06-30,Bronze,2026-07-02 16:18:55,6c59e737
CUST0366,G****** S*****,ja*******@example.net,XXXXXX4259,REDACTED,Delhi,Delhi,714555,2007-02-05,Other,2026-05-03,Bronze,2026-07-02 16:18:55,6c59e737
CUST0367,E**** H***,ja**********@example.net,XXXXXX8860,REDACTED,Mumbai,Maharashtra,963693,1980-02-29,Male,2023-05-12,Gold,2026-07-02 16:18:55,6c59e737
CUST0368,S****** A*******,ma***********@example.org,XXXXXX6002,REDACTED,Ahmedabad,Gujarat,105837,1950-10-28,Other,2025-11-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0369,S***** K***,vi**************@example.com,XXXXXX6961,REDACTED,Mumbai,Maharashtra,431836,1954-07-21,Other,2026-05-03,Bronze,2026-07-02 16:18:55,6c59e737
CUST0370,Z**** P******,gs****@example.com,XXXXXX8634,REDACTED,Jaipur,Rajasthan,844158,1965-09-07,Other,2022-08-02,Silver,2026-07-02 16:18:55,6c59e737
CUST0371,P**** R****,jo**********@example.net,XXXXXX2668,REDACTED,Ahmedabad,Gujarat,425295,1956-04-13,Male,2021-08-13,Gold,2026-07-02 16:18:55,6c59e737
CUST0372,W***** M*******,br**************@example.org,XXXXXX6981,REDACTED,Mumbai,Maharashtra,653100,1987-11-27,Male,2025-02-24,Bronze,2026-07-02 16:18:55,6c59e737
CUST0373,A****** N*****,an**************@example.org,XXXXXX8382,REDACTED,Hyderabad,Telangana,156049,1999-12-09,Female,2024-05-18,Silver,2026-07-02 16:18:55,6c59e737
CUST0374,D***** D*******,rb***@example.com,XXXXXX9348,REDACTED,Chennai,Tamil Nadu,852431,1976-03-16,Female,2022-11-16,Bronze,2026-07-02 16:18:55,6c59e737
CUST0375,A***** R********,ik************@example.com,XXXXXX3819,REDACTED,Lucknow,Uttar Pradesh,448371,1987-04-01,Other,2025-09-04,Bronze,2026-07-02 16:18:55,6c59e737
CUST0376,G**** A****,ma*********@example.com,XXXXXX3659,REDACTED,Lucknow,Uttar Pradesh,991142,1987-02-07,Other,2025-03-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0377,K** S*****,od*****@example.net,XXXXXX1606,REDACTED,Chennai,Tamil Nadu,181342,1950-12-09,Male,2024-09-17,Silver,2026-07-02 16:18:55,6c59e737
CUST0378,V***** S*****,mi********@example.org,XXXXXX1897,REDACTED,Lucknow,Uttar Pradesh,137116,1975-02-10,Female,2022-06-25,Silver,2026-07-02 16:18:55,6c59e737
CUST0379,A*** B***,pd****@example.net,XXXXXX8654,REDACTED,Ahmedabad,Gujarat,997164,1954-06-24,Other,2024-03-22,Silver,2026-07-02 16:18:55,6c59e737
CUST0380,C******* M*****,cy***@example.com,XXXXXX2582,REDACTED,Hyderabad,Telangana,119957,1946-11-18,Female,2025-01-28,Silver,2026-07-02 16:18:55,6c59e737
CUST0381,N*** N***,ma****************@example.net,XXXXXX9421,REDACTED,Lucknow,Uttar Pradesh,270530,1996-05-29,Other,2024-06-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0382,Z**** B**,ma*************@example.net,XXXXXX4725,REDACTED,Chennai,Tamil Nadu,103684,1997-10-25,Female,2022-03-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0383,F**** A****,ck***@example.com,XXXXXX3316,REDACTED,Delhi,Delhi,609184,1947-12-03,Other,2022-07-06,Bronze,2026-07-02 16:18:55,6c59e737
CUST0384,W**** B****,qs***@example.com,XXXXXX1614,REDACTED,Lucknow,Uttar Pradesh,380865,1989-04-15,Male,2026-01-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0385,T*** G****,mo******@example.org,XXXXXX3423,REDACTED,Pune,Maharashtra,780772,1992-06-26,Other,2023-10-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0386,T**** O**,ar*****@example.net,XXXXXX8052,REDACTED,Ahmedabad,Gujarat,389551,1954-01-12,Female,2023-04-05,Gold,2026-07-02 16:18:55,6c59e737
CUST0387,Y****** A****,ni*****@example.org,XXXXXX9020,REDACTED,Hyderabad,Telangana,971830,2004-07-21,Female,2025-05-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0388,Z**** R******,ja******@example.net,XXXXXX8505,REDACTED,Ahmedabad,Gujarat,108137,1964-01-25,Female,2025-06-19,Silver,2026-07-02 16:18:55,6c59e737
CUST0389,K***** D***,vs****@example.net,XXXXXX9399,REDACTED,Delhi,Delhi,257733,2000-04-23,Female,2024-11-26,Bronze,2026-07-02 16:18:55,6c59e737
CUST0390,A**** R**,ya*******@example.com,XXXXXX6058,REDACTED,Jaipur,Rajasthan,39434,1968-07-05,Other,2023-07-19,Platinum,2026-07-02 16:18:55,6c59e737
CUST0391,S*** S******,ch*******@example.org,XXXXXX4716,REDACTED,Lucknow,Uttar Pradesh,974858,1980-09-05,Male,2022-02-05,Gold,2026-07-02 16:18:55,6c59e737
CUST0392,B***** V***,va***************@example.org,XXXXXX0001,REDACTED,Delhi,Delhi,224228,1997-11-28,Male,2024-09-26,Bronze,2026-07-02 16:18:55,6c59e737
CUST0393,B******* I****,ve********@example.net,XXXXXX0577,REDACTED,Lucknow,Uttar Pradesh,164949,1976-05-17,Female,2023-03-05,Gold,2026-07-02 16:18:55,6c59e737
CUST0394,E**** N*****,sa************@example.com,XXXXXX4277,REDACTED,Pune,Maharashtra,827218,2005-12-14,Female,2022-05-23,Bronze,2026-07-02 16:18:55,6c59e737
CUST0395,U*** G***,pa*****@example.org,XXXXXX0800,REDACTED,Bengaluru,Karnataka,653571,1990-01-06,Female,2022-10-26,Silver,2026-07-02 16:18:55,6c59e737
CUST0396,J***** M*******,pb*****@example.net,XXXXXX6911,REDACTED,Mumbai,Maharashtra,97125,1961-03-12,Male,2022-02-09,Bronze,2026-07-02 16:18:55,6c59e737
CUST0397,B******** J****,di****@example.org,XXXXXX6917,REDACTED,Delhi,Delhi,246762,1983-10-03,Female,2022-10-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0398,B***** B****,wb***@example.org,XXXXXX8194,REDACTED,Jaipur,Rajasthan,570436,1988-01-15,Male,2025-12-04,Silver,2026-07-02 16:18:55,6c59e737
CUST0399,D***** S******,ge*********@example.org,XXXXXX7823,REDACTED,Bengaluru,Karnataka,260692,1962-06-18,Female,2025-02-01,Gold,2026-07-02 16:18:55,6c59e737
CUST0400,A***** N********,tr********@example.com,XXXXXX7448,REDACTED,Lucknow,Uttar Pradesh,568565,2006-01-29,Male,2023-08-10,Gold,2026-07-02 16:18:55,6c59e737
CUST0401,B******* C****,ab*****@example.net,XXXXXX7792,REDACTED,Ahmedabad,Gujarat,435300,1998-04-02,Other,2024-05-07,Gold,2026-07-02 16:18:55,6c59e737
CUST0402,O***** T**,ro*********@example.net,XXXXXX8536,REDACTED,Lucknow,Uttar Pradesh,660869,1977-08-11,Other,2025-09-05,Silver,2026-07-02 16:18:55,6c59e737
CUST0403,C****** T*****,vt*******@example.com,XXXXXX2801,REDACTED,Bengaluru,Karnataka,966356,1974-01-20,Male,2021-08-05,Bronze,2026-07-02 16:18:55,6c59e737
CUST0404,N***** B***********,sa*******@example.com,XXXXXX2097,REDACTED,Chennai,Tamil Nadu,933,1963-06-19,Other,2024-09-06,Gold,2026-07-02 16:18:55,6c59e737
CUST0405,I***** G****,om*****@example.org,XXXXXX9326,REDACTED,Delhi,Delhi,574680,1971-06-12,Male,2023-11-25,Platinum,2026-07-02 16:18:55,6c59e737
CUST0406,E** P*****,ab***********@example.com,XXXXXX2568,REDACTED,Bengaluru,Karnataka,97927,1968-05-24,Other,2022-12-13,Bronze,2026-07-02 16:18:55,6c59e737
CUST0407,B****** R****,cd***@example.org,XXXXXX8238,REDACTED,Hyderabad,Telangana,439387,1956-10-03,Male,2023-02-11,Bronze,2026-07-02 16:18:55,6c59e737
CUST0408,L**** C*****,ts****@example.net,XXXXXX4413,REDACTED,Chennai,Tamil Nadu,663264,1956-10-10,Male,2025-08-19,Platinum,2026-07-02 16:18:55,6c59e737
CUST0409,I*** K*******,ha*******@example.org,XXXXXX7341,REDACTED,Bengaluru,Karnataka,776956,1980-07-22,Other,2026-04-02,Silver,2026-07-02 16:18:55,6c59e737
CUST0410,A***** V****,hd***@example.com,XXXXXX2087,REDACTED,Hyderabad,Telangana,820065,1964-07-28,Male,2021-12-10,Bronze,2026-07-02 16:18:55,6c59e737
CUST0411,H*** B***,si****@example.net,XXXXXX1482,REDACTED,Ahmedabad,Gujarat,18462,1969-11-29,Female,2024-03-01,Bronze,2026-07-02 16:18:55,6c59e737
CUST0412,A**** O*****,fi*****@example.com,XXXXXX0095,REDACTED,Jaipur,Rajasthan,903777,1970-10-28,Other,2023-02-02,Platinum,2026-07-02 16:18:55,6c59e737
CUST0413,R***** K****,jy*****@example.org,XXXXXX3802,REDACTED,Kolkata,West Bengal,387830,1969-08-05,Female,2022-09-03,Bronze,2026-07-02 16:18:55,6c59e737
CUST0414,E******* B********,it*****@example.org,XXXXXX6110,REDACTED,Kolkata,West Bengal,240553,1973-08-24,Other,2023-07-08,Bronze,2026-07-02 16:18:55,6c59e737
CUST0415,M***** T*****,dk***@example.org,XXXXXX7938,REDACTED,Ahmedabad,Gujarat,443563,1956-05-18,Other,2023-12-12,Bronze,2026-07-02 16:18:55,6c59e737
CUST0416,T***** N********,qv***@example.org,XXXXXX6643,REDACTED,Bengaluru,Karnataka,897894,1967-05-17,Female,2023-03-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0417,E**** B************,vo********@example.com,XXXXXX6176,REDACTED,Bengaluru,Karnataka,347494,1971-10-13,Male,2023-09-30,Gold,2026-07-02 16:18:55,6c59e737
CUST0418,G***** N********,bm****@example.net,XXXXXX7726,REDACTED,Delhi,Delhi,673306,1970-05-05,Other,2025-06-23,Bronze,2026-07-02 16:18:55,6c59e737
CUST0419,C***** B****,dk***@example.org,XXXXXX6819,REDACTED,Chennai,Tamil Nadu,769378,1948-01-18,Female,2023-08-18,Silver,2026-07-02 16:18:55,6c59e737
CUST0420,C******* M*****,go******@example.com,XXXXXX3084,REDACTED,Mumbai,Maharashtra,579150,1976-05-19,Male,2025-01-25,Silver,2026-07-02 16:18:55,6c59e737
CUST0421,N**** B***,sa********@example.com,XXXXXX8709,REDACTED,Mumbai,Maharashtra,261433,1971-10-25,Other,2026-05-30,Silver,2026-07-02 16:18:55,6c59e737
CUST0422,V***** K****,oz******@example.org,XXXXXX7101,REDACTED,Delhi,Delhi,478526,1961-11-29,Male,2024-04-08,Silver,2026-07-02 16:18:55,6c59e737
CUST0423,A**** D***,sa************@example.org,XXXXXX5458,REDACTED,Ahmedabad,Gujarat,716120,1953-10-28,Female,2022-08-11,Gold,2026-07-02 16:18:55,6c59e737
CUST0424,B****** G****,ss******@example.com,XXXXXX7295,REDACTED,Kolkata,West Bengal,391897,1955-01-31,Other,2023-05-21,Silver,2026-07-02 16:18:55,6c59e737
CUST0425,H**** I******,ka********@example.net,XXXXXX3080,REDACTED,Lucknow,Uttar Pradesh,29247,2002-08-23,Male,2023-05-03,Silver,2026-07-02 16:18:55,6c59e737
CUST0426,M**** K***,sn*****@example.org,XXXXXX0168,REDACTED,Pune,Maharashtra,649160,1964-02-16,Other,2021-11-16,Bronze,2026-07-02 16:18:55,6c59e737
CUST0427,C****** B****,wa*******@example.net,XXXXXX5957,REDACTED,Jaipur,Rajasthan,633304,2002-05-09,Female,2024-04-15,Bronze,2026-07-02 16:18:55,6c59e737
CUST0428,P******* G****,qc**********@example.org,XXXXXX2964,REDACTED,Jaipur,Rajasthan,573799,1969-07-02,Female,2023-10-23,Silver,2026-07-02 16:18:55,6c59e737
CUST0429,W****** O*****,us*****@example.com,XXXXXX8860,REDACTED,Hyderabad,Telangana,824531,1954-03-31,Other,2024-04-10,Bronze,2026-07-02 16:18:55,6c59e737
CUST0430,S****** M*****,sa******@example.com,XXXXXX4319,REDACTED,Chennai,Tamil Nadu,69123,1987-06-16,Male,2022-05-22,Silver,2026-07-02 16:18:55,6c59e737
CUST0431,S******* B****,ya*****@example.org,XXXXXX6674,REDACTED,Bengaluru,Karnataka,97684,1954-01-18,Male,2021-12-16,Bronze,2026-07-02 16:18:55,6c59e737
CUST0432,I***** N***,ht*****@example.net,XXXXXX0156,REDACTED,Pune,Maharashtra,996008,1996-11-26,Male,2023-07-27,Bronze,2026-07-02 16:18:55,6c59e737
CUST0433,C****** D*****,gu*******@example.org,XXXXXX4404,REDACTED,Hyderabad,Telangana,110210,1955-04-06,Other,2023-09-14,Gold,2026-07-02 16:18:55,6c59e737
CUST0434,C******** P****,ab*********@example.net,XXXXXX1525,REDACTED,Chennai,Tamil Nadu,891730,1962-11-23,Female,2026-01-19,Platinum,2026-07-02 16:18:55,6c59e737
CUST0435,O**** B***,fs***@example.com,XXXXXX7957,REDACTED,Pune,Maharashtra,614600,1984-07-30,Male,2025-03-18,Silver,2026-07-02 16:18:55,6c59e737
CUST0436,V****** S*****,ma***************@example.com,XXXXXX7575,REDACTED,Ahmedabad,Gujarat,613095,1971-12-01,Other,2025-01-26,Bronze,2026-07-02 16:18:55,6c59e737
CUST0437,P**** T*****,or*******@example.com,XXXXXX7952,REDACTED,Kolkata,West Bengal,424664,2004-08-19,Female,2022-06-04,Bronze,2026-07-02 16:18:55,6c59e737
CUST0438,R**** T******,ra***********@example.net,XXXXXX5524,REDACTED,Delhi,Delhi,12560,1996-08-03,Other,2023-06-22,Bronze,2026-07-02 16:18:55,6c59e737
CUST0439,A**** C*****,ve*******@example.com,XXXXXX9163,REDACTED,Jaipur,Rajasthan,595069,1950-08-16,Female,2025-04-18,Silver,2026-07-02 16:18:55,6c59e737
CUST0440,S****** B***,ba*********@example.net,XXXXXX9229,REDACTED,Delhi,Delhi,949739,1984-09-30,Other,2022-04-02,Bronze,2026-07-02 16:18:55,6c59e737
CUST0441,A*** J****,ja********@example.net,XXXXXX6138,REDACTED,Delhi,Delhi,374403,1966-05-12,Male,2025-07-27,Silver,2026-07-02 16:18:55,6c59e737
CUST0442,K****** S*****,sd****@example.com,XXXXXX7888,REDACTED,Chennai,Tamil Nadu,268903,1977-10-14,Other,2025-03-26,Silver,2026-07-02 16:18:55,6c59e737
CUST0443,D****** C********,gh****@example.net,XXXXXX7544,REDACTED,Chennai,Tamil Nadu,727154,1998-03-29,Other,2021-11-03,Silver,2026-07-02 16:18:55,6c59e737
CUST0444,D***** P****,ra**************@example.org,XXXXXX6614,REDACTED,Delhi,Delhi,319886,1947-03-26,Other,2022-09-29,Silver,2026-07-02 16:18:55,6c59e737
CUST0445,R***** K****,os*****@example.net,XXXXXX1772,REDACTED,Jaipur,Rajasthan,401609,1945-08-03,Other,2024-09-24,Bronze,2026-07-02 16:18:55,6c59e737
CUST0446,M***** S*****,al*******@example.org,XXXXXX0115,REDACTED,Jaipur,Rajasthan,13479,1955-07-13,Other,2025-08-08,Gold,2026-07-02 16:18:55,6c59e737
CUST0447,C******* A***,fb*****@example.com,XXXXXX7590,REDACTED,Bengaluru,Karnataka,318871,1976-02-06,Male,2025-01-23,Bronze,2026-07-02 16:18:55,6c59e737
CUST0448,F**** K***,da*******@example.org,XXXXXX5889,REDACTED,Ahmedabad,Gujarat,430532,2002-04-12,Male,2023-09-17,Bronze,2026-07-02 16:18:55,6c59e737
CUST0449,Y****** G***,ch************@example.com,XXXXXX2868,REDACTED,Ahmedabad,Gujarat,869382,1952-11-15,Other,2025-07-05,Platinum,2026-07-02 16:18:55,6c59e737
CUST0450,G***** J***,ba********@example.com,XXXXXX6019,REDACTED,Chennai,Tamil Nadu,997503,1972-02-26,Male,2022-10-14,Gold,2026-07-02 16:18:55,6c59e737
CUST0451,P***** S**********,te****@example.net,XXXXXX9704,REDACTED,Kolkata,West Bengal,107003,1984-10-30,Other,2022-03-29,Bronze,2026-07-02 16:18:55,6c59e737
CUST0452,A**** N********,ma********@example.com,XXXXXX6218,REDACTED,Hyderabad,Telangana,510196,1993-07-13,Male,2025-04-03,Platinum,2026-07-02 16:18:55,6c59e737
CUST0453,C****** R****,pa********@example.org,XXXXXX4592,REDACTED,Ahmedabad,Gujarat,949674,1969-05-21,Male,2021-12-12,Platinum,2026-07-02 16:18:55,6c59e737
