customer_id,full_name,email,phone,address,city,state,postal_code,gender,registration_date,loyalty_tier,ingestion_timestamp,pipeline_run_id,age,age_group
CUST0301,G***** B***,ba********@example.com,XXXXXX5421,REDACTED,Kolkata,West Bengal,350XXX,Male,2024-07-19,Bronze,2026-07-02 16:18:55,6c59e737,23,18-25
CUST0302,K**** S*****,ba**********@example.net,XXXXXX9646,REDACTED,Lucknow,Uttar Pradesh,452XXX,Male,2021-10-31,Gold,2026-07-02 16:18:55,6c59e737,55,51+
CUST0303,E**** R********,la*******@example.org,XXXXXX9246,REDACTED,Chennai,Tamil Nadu,785XXX,Male,2025-09-08,Bronze,2026-07-02 16:18:55,6c59e737,72,51+
CUST0304,O**** V****,wa********@example.net,XXXXXX4125,REDACTED,Delhi,Delhi,854XXX,Female,2024-07-01,Bronze,2026-07-02 16:18:55,6c59e737,58,51+
CUST0305,S*** K****,az*****@example.org,XXXXXX6939,REDACTED,Pune,Maharashtra,890XXX,Female,2022-03-23,Bronze,2026-07-02 16:18:55,6c59e737,75,51+
CUST0306,H******** K*****,wa************@example.com,XXXXXX2887,REDACTED,Hyderabad,Telangana,116XXX,Female,2023-10-02,Bronze,2026-07-02 16:18:55,6c59e737,33,26-35
CUST0307,U***** C****,la*******@example.com,XXXXXX6511,REDACTED,Lucknow,Uttar Pradesh,985XXX,Male,2024-07-12,Silver,2026-07-02 16:18:55,6c59e737,28,26-35
CUST0308,N**** C********,mi*********@example.net,XXXXXX4687,REDACTED,Jaipur,Rajasthan,796XXX,Female,2021-09-19,Silver,2026-07-02 16:18:55,6c59e737,66,51+
CUST0309,Y******** B*****,od**********@example.net,XXXXXX7889,REDACTED,Bengaluru,Karnataka,531XXX,Female,2026-06-01,Gold,2026-07-02 16:18:55,6c59e737,31,26-35
CUST0310,A*** G******,ba********************@example.org,XXXXXX2729,REDACTED,Jaipur,Rajasthan,542XXX,Other,2026-04-28,Silver,2026-07-02 16:18:55,6c59e737,62,51+
CUST0311,K**** P**,va*******@example.net,XXXXXX7946,REDACTED,Chennai,Tamil Nadu,594XXX,Male,2026-05-04,Silver,2026-07-02 16:18:55,6c59e737,78,51+
CUST0312,V****** G****,ad*******@example.org,XXXXXX9545,REDACTED,Mumbai,Maharashtra,787XXX,Female,2025-07-25,Silver,2026-07-02 16:18:55,6c59e737,55,51+
CUST0313,J** V********,nd***@example.net,XXXXXX6650,REDACTED,Hyderabad,Telangana,843XXX,Other,2022-07-15,Silver,2026-07-02 16:18:55,6c59e737,80,51+
CUST0314,U******** M****,gc********@example.org,XXXXXX7147,REDACTED,Kolkata,West Bengal,797XXX,Female,2023-10-01,Bronze,2026-07-02 16:18:55,6c59e737,62,51+
CUST0315,X**** R*******,la**********@example.net,XXXXXX9343,REDACTED,Bengaluru,Karnataka,334XXX,Male,2024-05-21,Platinum,2026-07-02 16:18:55,6c59e737,78,51+
CUST0316,M***** S***,ow****@example.com,XXXXXX8867,REDACTED,Lucknow,Uttar Pradesh,102XXX,Other,2022-03-16,Silver,2026-07-02 16:18:55,6c59e737,61,51+
CUST0317,A******** T*****,ap****@example.net,XXXXXX4113,REDACTED,Delhi,Delhi,129XXX,Male,2025-04-17,Bronze,2026-07-02 16:18:55,6c59e737,27,26-35
CUST0318,E**** L***,de*******@example.net,XXXXXX4005,REDACTED,Bengaluru,Karnataka,219XXX,Male,2022-10-02,Bronze,2026-07-02 16:18:55,6c59e737,60,51+
CUST0319,A*** V***,ag**********@example.org,XXXXXX6973,REDACTED,Lucknow,Uttar Pradesh,586XXX,Female,2026-04-28,Bronze,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0320,C****** S*******,js****@example.org,XXXXXX8997,REDACTED,Bengaluru,Karnataka,539XXX,Other,2022-10-29,Silver,2026-07-02 16:18:55,6c59e737,35,26-35
CUST0321,T***** P****,bu**********@example.net,XXXXXX2937,REDACTED,Mumbai,Maharashtra,438XXX,Male,2025-05-26,Bronze,2026-07-02 16:18:55,6c59e737,43,36-50
CUST0322,A***** R**,is******@example.net,XXXXXX9120,REDACTED,Bengaluru,Karnataka,821XXX,Female,2024-06-22,Platinum,2026-07-02 16:18:55,6c59e737,65,51+
CUST0323,Y****** M***,bh**************@example.com,XXXXXX8520,REDACTED,Lucknow,Uttar Pradesh,448XXX,Other,2025-12-13,Platinum,2026-07-02 16:18:55,6c59e737,43,36-50
CUST0324,Y******* D***,ne**********@example.org,XXXXXX6427,REDACTED,Bengaluru,Karnataka,587XXX,Other,2022-12-10,Silver,2026-07-02 16:18:55,6c59e737,70,51+
CUST0325,U**** B****,da*********@example.com,XXXXXX7445,REDACTED,Mumbai,Maharashtra,188XXX,Female,2026-06-09,Gold,2026-07-02 16:18:55,6c59e737,76,51+
CUST0326,R***** V**,sa*********@example.com,XXXXXX4091,REDACTED,Ahmedabad,Gujarat,116XXX,Other,2023-04-10,Silver,2026-07-02 16:18:55,6c59e737,29,26-35
CUST0327,P**** K******,zn*****@example.org,XXXXXX8198,REDACTED,Bengaluru,Karnataka,780XXX,Female,2025-01-20,Gold,2026-07-02 16:18:55,6c59e737,40,36-50
CUST0328,Y**** K***,mo*******@example.net,XXXXXX8918,REDACTED,Jaipur,Rajasthan,954XXX,Female,2025-01-03,Gold,2026-07-02 16:18:55,6c59e737,49,36-50
CUST0329,O**** B****,ni**********@example.com,XXXXXX9537,REDACTED,Mumbai,Maharashtra,745XXX,Female,2021-10-25,Silver,2026-07-02 16:18:55,6c59e737,43,36-50
CUST0330,E***** B******,ga******@example.com,XXXXXX8821,REDACTED,Delhi,Delhi,906XXX,Female,2021-10-20,Bronze,2026-07-02 16:18:55,6c59e737,24,18-25
CUST0331,L****** N********,lu********@example.org,XXXXXX6499,REDACTED,Kolkata,West Bengal,749XXX,Male,2022-05-21,Bronze,2026-07-02 16:18:55,6c59e737,58,51+
CUST0332,M***** G****,nh*****@example.com,XXXXXX6267,REDACTED,Kolkata,West Bengal,823XXX,Male,2021-11-16,Silver,2026-07-02 16:18:55,6c59e737,37,36-50
CUST0333,C****** B****,sa********@example.org,XXXXXX6043,REDACTED,Kolkata,West Bengal,462XXX,Female,2026-03-08,Silver,2026-07-02 16:18:55,6c59e737,18,18-25
CUST0334,O**** B**************,za******@example.org,XXXXXX8767,REDACTED,Jaipur,Rajasthan,801XXX,Other,2023-05-05,Gold,2026-07-02 16:18:55,6c59e737,49,36-50
CUST0335,D**** M****,ma*******@example.org,XXXXXX1288,REDACTED,Ahmedabad,Gujarat,921XXX,Female,2023-02-04,Bronze,2026-07-02 16:18:55,6c59e737,25,18-25
CUST0336,G***** D***,hr******@example.com,XXXXXX1872,REDACTED,Kolkata,West Bengal,138XXX,Male,2022-05-26,Bronze,2026-07-02 16:18:55,6c59e737,69,51+
CUST0337,A***** D*,ba********@example.com,XXXXXX1979,REDACTED,Jaipur,Rajasthan,374XXX,Male,2023-09-21,Silver,2026-07-02 16:18:55,6c59e737,57,51+
CUST0338,M***** C****,an*****@example.com,XXXXXX2886,REDACTED,Pune,Maharashtra,142XXX,Other,2022-05-24,Bronze,2026-07-02 16:18:55,6c59e737,57,51+
CUST0339,P***** S*****,mi***********@example.com,XXXXXX7367,REDACTED,Bengaluru,Karnataka,281XXX,Female,2026-06-03,Bronze,2026-07-02 16:18:55,6c59e737,52,51+
CUST0340,L**** B***,at******@example.net,XXXXXX1436,REDACTED,Hyderabad,Telangana,563XXX,Female,2023-10-05,Silver,2026-07-02 16:18:55,6c59e737,69,51+
CUST0341,R***** O*,ko***********@example.com,XXXXXX8931,REDACTED,Pune,Maharashtra,508XXX,Female,2021-10-15,Bronze,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0342,T**** D***,sa*******@example.org,XXXXXX9370,REDACTED,Delhi,Delhi,416XXX,Other,2023-12-18,Bronze,2026-07-02 16:18:55,6c59e737,30,26-35
CUST0343,R***** S*******,jo************@example.net,XXXXXX5087,REDACTED,Delhi,Delhi,145XXX,Other,2026-01-19,Silver,2026-07-02 16:18:55,6c59e737,47,36-50
CUST0344,C******* S****,da***************@example.org,XXXXXX8578,REDACTED,Kolkata,West Bengal,544XXX,Female,2021-10-25,Silver,2026-07-02 16:18:55,6c59e737,20,18-25
CUST0345,C********* B***,si****@example.com,XXXXXX4551,REDACTED,Pune,Maharashtra,522XXX,Male,2025-03-25,Bronze,2026-07-02 16:18:55,6c59e737,42,36-50
CUST0346,K**** S******,go**********@example.com,XXXXXX9210,REDACTED,Kolkata,West Bengal,662XXX,Other,2024-11-05,Bronze,2026-07-02 16:18:55,6c59e737,69,51+
CUST0347,C***** K***,da**********@example.com,XXXXXX3261,REDACTED,Ahmedabad,Gujarat,712XXX,Female,2023-06-24,Bronze,2026-07-02 16:18:55,6c59e737,25,18-25
CUST0348,A**** B***,mk***@example.com,XXXXXX6650,REDACTED,Chennai,Tamil Nadu,762XXX,Male,2025-06-29,Silver,2026-07-02 16:18:55,6c59e737,43,36-50
CUST0349,S****** D*******,hs*****@example.org,XXXXXX3552,REDACTED,Lucknow,Uttar Pradesh,706XXX,Female,2024-10-04,Bronze,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0350,E******* A***,xn****@example.org,XXXXXX6361,REDACTED,Hyderabad,Telangana,465XXX,Other,2023-08-28,Silver,2026-07-02 16:18:55,6c59e737,64,51+
CUST0351,Y****** D****,bh*******@example.net,XXXXXX6406,REDACTED,Ahmedabad,Gujarat,365XXX,Female,2023-10-28,Gold,2026-07-02 16:18:55,6c59e737,53,51+
CUST0352,Z***** M******,bh************@example.org,XXXXXX0324,REDACTED,Chennai,Tamil Nadu,522XXX,Female,2023-04-11,Silver,2026-07-02 16:18:55,6c59e737,61,51+
CUST0353,G****** Y****,sa***********@example.com,XXXXXX8229,REDACTED,Chennai,Tamil Nadu,500XXX,Female,2021-09-02,Bronze,2026-07-02 16:18:55,6c59e737,23,18-25
CUST0354,Z***** M*******,sa********@example.net,XXXXXX3082,REDACTED,Lucknow,Uttar Pradesh,816XXX,Male,2023-07-18,Bronze,2026-07-02 16:18:55,6c59e737,57,51+
CUST0355,B****** O**,ma*********@example.org,XXXXXX2309,REDACTED,Hyderabad,Telangana,757XXX,Other,2022-04-27,Gold,2026-07-02 16:18:55,6c59e737,72,51+
CUST0356,K***** D****,ba***********@example.com,XXXXXX6064,REDACTED,Delhi,Delhi,243XXX,Other,2022-07-03,Gold,2026-07-02 16:18:55,6c59e737,37,36-50
CUST0357,U******** P*****,mr*******@example.org,XXXXXX8496,REDACTED,Kolkata,West Bengal,284XXX,Other,2026-06-14,Bronze,2026-07-02 16:18:55,6c59e737,69,51+
CUST0358,M****** H***,ya********@example.net,XXXXXX3286,REDACTED,Hyderabad,Telangana,469XXX,Female,2022-01-16,Silver,2026-07-02 16:18:55,6c59e737,62,51+
CUST0359,A** D**,kv********@example.net,XXXXXX2250,REDACTED,Bengaluru,Karnataka,665XXX,Other,2021-12-16,Bronze,2026-07-02 16:18:55,6c59e737,74,51+
CUST0360,U*** K****,pa******@example.org,XXXXXX1873,REDACTED,Delhi,Delhi,761XXX,Female,2023-04-09,Gold,2026-07-02 16:18:55,6c59e737,78,51+
CUST0361,M****** B***,dh********@example.org,XXXXXX0620,REDACTED,Chennai,Tamil Nadu,562XXX,Female,2025-11-14,Bronze,2026-07-02 16:18:55,6c59e737,26,26-35
CUST0362,Y****** V***,va******@example.com,XXXXXX2143,REDACTED,Hyderabad,Telangana,741XXX,Other,2021-08-15,Gold,2026-07-02 16:18:55,6c59e737,61,51+
CUST0363,A*** S******,up*********@example.org,XXXXXX7982,REDACTED,Mumbai,Maharashtra,946XXX,Other,2021-11-01,Silver,2026-07-02 16:18:55,6c59e737,20,18-25
CUST0364,J***** B****,na**********@example.org,XXXXXX7048,REDACTED,Hyderabad,Telangana,888XXX,Female,2022-04-11,Platinum,2026-07-02 16:18:55,6c59e737,78,51+
CUST0365,P****** C*****,mi******@example.com,XXXXXX4041,REDACTED,Ahmedabad,Gujarat,471XXX,Female,2022-06-30,Bronze,2026-07-02 16:18:55,6c59e737,30,26-35
CUST0366,G****** S*****,ja*******@example.net,XXXXXX4259,REDACTED,Delhi,Delhi,714XXX,Other,2026-05-03,Bronze,2026-07-02 16:18:55,6c59e737,19,18-25
CUST0367,E**** H***,ja**********@example.net,XXXXXX8860,REDACTED,Mumbai,Maharashtra,963XXX,Male,2023-05-12,Gold,2026-07-02 16:18:55,6c59e737,46,36-50
CUST0368,S****** A*******,ma***********@example.org,XXXXXX6002,REDACTED,Ahmedabad,Gujarat,105XXX,Other,2025-11-11,Bronze,2026-07-02 16:18:55,6c59e737,75,51+
CUST0369,S***** K***,vi**************@example.com,XXXXXX6961,REDACTED,Mumbai,Maharashtra,431XXX,Other,2026-05-03,Bronze,2026-07-02 16:18:55,6c59e737,71,51+
CUST0370,Z**** P******,gs****@example.com,XXXXXX8634,REDACTED,Jaipur,Rajasthan,844XXX,Other,2022-08-02,Silver,2026-07-02 16:18:55,6c59e737,60,51+
CUST0371,P**** R****,jo**********@example.net,XXXXXX2668,REDACTED,Ahmedabad,Gujarat,425XXX,Male,2021-08-13,Gold,2026-07-02 16:18:55,6c59e737,70,51+
CUST0372,W***** M*******,br**************@example.org,XXXXXX6981,REDACTED,Mumbai,Maharashtra,653XXX,Male,2025-02-24,Bronze,2026-07-02 16:18:55,6c59e737,38,36-50
CUST0373,A****** N*****,an**************@example.org,XXXXXX8382,REDACTED,Hyderabad,Telangana,156XXX,Female,2024-05-18,Silver,2026-07-02 16:18:55,6c59e737,26,26-35
CUST0374,D***** D*******,rb***@example.com,XXXXXX9348,REDACTED,Chennai,Tamil Nadu,852XXX,Female,2022-11-16,Bronze,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0375,A***** R********,ik************@example.com,XXXXXX3819,REDACTED,Lucknow,Uttar Pradesh,448XXX,Other,2025-09-04,Bronze,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0376,G**** A****,ma*********@example.com,XXXXXX3659,REDACTED,Lucknow,Uttar Pradesh,991XXX,Other,2025-03-27,Bronze,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0377,K** S*****,od*****@example.net,XXXXXX1606,REDACTED,Chennai,Tamil Nadu,181XXX,Male,2024-09-17,Silver,2026-07-02 16:18:55,6c59e737,75,51+
CUST0378,V***** S*****,mi********@example.org,XXXXXX1897,REDACTED,Lucknow,Uttar Pradesh,137XXX,Female,2022-06-25,Silver,2026-07-02 16:18:55,6c59e737,51,51+
CUST0379,A*** B***,pd****@example.net,XXXXXX8654,REDACTED,Ahmedabad,Gujarat,997XXX,Other,2024-03-22,Silver,2026-07-02 16:18:55,6c59e737,72,51+
CUST0380,C******* M*****,cy***@example.com,XXXXXX2582,REDACTED,Hyderabad,Telangana,119XXX,Female,2025-01-28,Silver,2026-07-02 16:18:55,6c59e737,79,51+
CUST0381,N*** N***,ma****************@example.net,XXXXXX9421,REDACTED,Lucknow,Uttar Pradesh,270XXX,Other,2024-06-09,Bronze,2026-07-02 16:18:55,6c59e737,30,26-35
CUST0382,Z**** B**,ma*************@example.net,XXXXXX4725,REDACTED,Chennai,Tamil Nadu,103XXX,Female,2022-03-02,Bronze,2026-07-02 16:18:55,6c59e737,28,26-35
CUST0383,F**** A****,ck***@example.com,XXXXXX3316,REDACTED,Delhi,Delhi,609XXX,Other,2022-07-06,Bronze,2026-07-02 16:18:55,6c59e737,78,51+
CUST0384,W**** B****,qs***@example.com,XXXXXX1614,REDACTED,Lucknow,Uttar Pradesh,380XXX,Male,2026-01-05,Bronze,2026-07-02 16:18:55,6c59e737,37,36-50
CUST0385,T*** G****,mo******@example.org,XXXXXX3423,REDACTED,Pune,Maharashtra,780XXX,Other,2023-10-11,Bronze,2026-07-02 16:18:55,6c59e737,34,26-35
CUST0386,T**** O**,ar*****@example.net,XXXXXX8052,REDACTED,Ahmedabad,Gujarat,389XXX,Female,2023-04-05,Gold,2026-07-02 16:18:55,6c59e737,72,51+
CUST0387,Y****** A****,ni*****@example.org,XXXXXX9020,REDACTED,Hyderabad,Telangana,971XXX,Female,2025-05-22,Bronze,2026-07-02 16:18:55,6c59e737,21,18-25
CUST0388,Z**** R******,ja******@example.net,XXXXXX8505,REDACTED,Ahmedabad,Gujarat,108XXX,Female,2025-06-19,Silver,2026-07-02 16:18:55,6c59e737,62,51+
CUST0389,K***** D***,vs****@example.net,XXXXXX9399,REDACTED,Delhi,Delhi,257XXX,Female,2024-11-26,Bronze,2026-07-02 16:18:55,6c59e737,26,26-35
CUST0390,A**** R**,ya*******@example.com,XXXXXX6058,REDACTED,Jaipur,Rajasthan,394XXX,Other,2023-07-19,Platinum,2026-07-02 16:18:55,6c59e737,57,51+
CUST0391,S*** S******,ch*******@example.org,XXXXXX4716,REDACTED,Lucknow,Uttar Pradesh,974XXX,Male,2022-02-05,Gold,2026-07-02 16:18:55,6c59e737,45,36-50
CUST0392,B***** V***,va***************@example.org,XXXXXX0001,REDACTED,Delhi,Delhi,224XXX,Male,2024-09-26,Bronze,2026-07-02 16:18:55,6c59e737,28,26-35
CUST0393,B******* I****,ve********@example.net,XXXXXX0577,REDACTED,Lucknow,Uttar Pradesh,164XXX,Female,2023-03-05,Gold,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0394,E**** N*****,sa************@example.com,XXXXXX4277,REDACTED,Pune,Maharashtra,827XXX,Female,2022-05-23,Bronze,2026-07-02 16:18:55,6c59e737,20,18-25
CUST0395,U*** G***,pa*****@example.org,XXXXXX0800,REDACTED,Bengaluru,Karnataka,653XXX,Female,2022-10-26,Silver,2026-07-02 16:18:55,6c59e737,36,36-50
CUST0396,J***** M*******,pb*****@example.net,XXXXXX6911,REDACTED,Mumbai,Maharashtra,971XXX,Male,2022-02-09,Bronze,2026-07-02 16:18:55,6c59e737,65,51+
CUST0397,B******** J****,di****@example.org,XXXXXX6917,REDACTED,Delhi,Delhi,246XXX,Female,2022-10-22,Bronze,2026-07-02 16:18:55,6c59e737,42,36-50
CUST0398,B***** B****,wb***@example.org,XXXXXX8194,REDACTED,Jaipur,Rajasthan,570XXX,Male,2025-12-04,Silver,2026-07-02 16:18:55,6c59e737,38,36-50
CUST0399,D***** S******,ge*********@example.org,XXXXXX7823,REDACTED,Bengaluru,Karnataka,260XXX,Female,2025-02-01,Gold,2026-07-02 16:18:55,6c59e737,64,51+
CUST0400,A***** N********,tr********@example.com,XXXXXX7448,REDACTED,Lucknow,Uttar Pradesh,568XXX,Male,2023-08-10,Gold,2026-07-02 16:18:55,6c59e737,20,18-25
CUST0401,B******* C****,ab*****@example.net,XXXXXX7792,REDACTED,Ahmedabad,Gujarat,435XXX,Other,2024-05-07,Gold,2026-07-02 16:18:55,6c59e737,28,26-35
CUST0402,O***** T**,ro*********@example.net,XXXXXX8536,REDACTED,Lucknow,Uttar Pradesh,660XXX,Other,2025-09-05,Silver,2026-07-02 16:18:55,6c59e737,48,36-50
CUST0403,C****** T*****,vt*******@example.com,XXXXXX2801,REDACTED,Bengaluru,Karnataka,966XXX,Male,2021-08-05,Bronze,2026-07-02 16:18:55,6c59e737,52,51+
CUST0404,N***** B***********,sa*******@example.com,XXXXXX2097,REDACTED,Chennai,Tamil Nadu,933XXX,Other,2024-09-06,Gold,2026-07-02 16:18:55,6c59e737,63,51+
CUST0405,I***** G****,om*****@example.org,XXXXXX9326,REDACTED,Delhi,Delhi,574XXX,Male,2023-11-25,Platinum,2026-07-02 16:18:55,6c59e737,55,51+
CUST0406,E** P*****,ab***********@example.com,XXXXXX2568,REDACTED,Bengaluru,Karnataka,979XXX,Other,2022-12-13,Bronze,2026-07-02 16:18:55,6c59e737,58,51+
CUST0407,B****** R****,cd***@example.org,XXXXXX8238,REDACTED,Hyderabad,Telangana,439XXX,Male,2023-02-11,Bronze,2026-07-02 16:18:55,6c59e737,69,51+
CUST0408,L**** C*****,ts****@example.net,XXXXXX4413,REDACTED,Chennai,Tamil Nadu,663XXX,Male,2025-08-19,Platinum,2026-07-02 16:18:55,6c59e737,69,51+
CUST0409,I*** K*******,ha*******@example.org,XXXXXX7341,REDACTED,Bengaluru,Karnataka,776XXX,Other,2026-04-02,Silver,2026-07-02 16:18:55,6c59e737,45,36-50
CUST0410,A***** V****,hd***@example.com,XXXXXX2087,REDACTED,Hyderabad,Telangana,820XXX,Male,2021-12-10,Bronze,2026-07-02 16:18:55,6c59e737,61,51+
CUST0411,H*** B***,si****@example.net,XXXXXX1482,REDACTED,Ahmedabad,Gujarat,184XXX,Female,2024-03-01,Bronze,2026-07-02 16:18:55,6c59e737,56,51+
CUST0412,A**** O*****,fi*****@example.com,XXXXXX0095,REDACTED,Jaipur,Rajasthan,903XXX,Other,2023-02-02,Platinum,2026-07-02 16:18:55,6c59e737,55,51+
CUST0413,R***** K****,jy*****@example.org,XXXXXX3802,REDACTED,Kolkata,West Bengal,387XXX,Female,2022-09-03,Bronze,2026-07-02 16:18:55,6c59e737,56,51+
CUST0414,E******* B********,it*****@example.org,XXXXXX6110,REDACTED,Kolkata,West Bengal,240XXX,Other,2023-07-08,Bronze,2026-07-02 16:18:55,6c59e737,52,51+
CUST0415,M***** T*****,dk***@example.org,XXXXXX7938,REDACTED,Ahmedabad,Gujarat,443XXX,Other,2023-12-12,Bronze,2026-07-02 16:18:55,6c59e737,70,51+
CUST0416,T***** N********,qv***@example.org,XXXXXX6643,REDACTED,Bengaluru,Karnataka,897XXX,Female,2023-03-27,Bronze,2026-07-02 16:18:55,6c59e737,59,51+
CUST0417,E**** B************,vo********@example.com,XXXXXX6176,REDACTED,Bengaluru,Karnataka,347XXX,Male,2023-09-30,Gold,2026-07-02 16:18:55,6c59e737,54,51+
CUST0418,G***** N********,bm****@example.net,XXXXXX7726,REDACTED,Delhi,Delhi,673XXX,Other,2025-06-23,Bronze,2026-07-02 16:18:55,6c59e737,56,51+
CUST0419,C***** B****,dk***@example.org,XXXXXX6819,REDACTED,Chennai,Tamil Nadu,769XXX,Female,2023-08-18,Silver,2026-07-02 16:18:55,6c59e737,78,51+
CUST0420,C******* M*****,go******@example.com,XXXXXX3084,REDACTED,Mumbai,Maharashtra,579XXX,Male,2025-01-25,Silver,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0421,N**** B***,sa********@example.com,XXXXXX8709,REDACTED,Mumbai,Maharashtra,261XXX,Other,2026-05-30,Silver,2026-07-02 16:18:55,6c59e737,54,51+
CUST0422,V***** K****,oz******@example.org,XXXXXX7101,REDACTED,Delhi,Delhi,478XXX,Male,2024-04-08,Silver,2026-07-02 16:18:55,6c59e737,64,51+
CUST0423,A**** D***,sa************@example.org,XXXXXX5458,REDACTED,Ahmedabad,Gujarat,716XXX,Female,2022-08-11,Gold,2026-07-02 16:18:55,6c59e737,72,51+
CUST0424,B****** G****,ss******@example.com,XXXXXX7295,REDACTED,Kolkata,West Bengal,391XXX,Other,2023-05-21,Silver,2026-07-02 16:18:55,6c59e737,71,51+
CUST0425,H**** I******,ka********@example.net,XXXXXX3080,REDACTED,Lucknow,Uttar Pradesh,292XXX,Male,2023-05-03,Silver,2026-07-02 16:18:55,6c59e737,23,18-25
CUST0426,M**** K***,sn*****@example.org,XXXXXX0168,REDACTED,Pune,Maharashtra,649XXX,Other,2021-11-16,Bronze,2026-07-02 16:18:55,6c59e737,62,51+
CUST0427,C****** B****,wa*******@example.net,XXXXXX5957,REDACTED,Jaipur,Rajasthan,633XXX,Female,2024-04-15,Bronze,2026-07-02 16:18:55,6c59e737,24,18-25
CUST0428,P******* G****,qc**********@example.org,XXXXXX2964,REDACTED,Jaipur,Rajasthan,573XXX,Female,2023-10-23,Silver,2026-07-02 16:18:55,6c59e737,57,51+
CUST0429,W****** O*****,us*****@example.com,XXXXXX8860,REDACTED,Hyderabad,Telangana,824XXX,Other,2024-04-10,Bronze,2026-07-02 16:18:55,6c59e737,72,51+
CUST0430,S****** M*****,sa******@example.com,XXXXXX4319,REDACTED,Chennai,Tamil Nadu,691XXX,Male,2022-05-22,Silver,2026-07-02 16:18:55,6c59e737,39,36-50
CUST0431,S******* B****,ya*****@example.org,XXXXXX6674,REDACTED,Bengaluru,Karnataka,976XXX,Male,2021-12-16,Bronze,2026-07-02 16:18:55,6c59e737,72,51+
CUST0432,I***** N***,ht*****@example.net,XXXXXX0156,REDACTED,Pune,Maharashtra,996XXX,Male,2023-07-27,Bronze,2026-07-02 16:18:55,6c59e737,29,26-35
CUST0433,C****** D*****,gu*******@example.org,XXXXXX4404,REDACTED,Hyderabad,Telangana,110XXX,Other,2023-09-14,Gold,2026-07-02 16:18:55,6c59e737,71,51+
CUST0434,C******** P****,ab*********@example.net,XXXXXX1525,REDACTED,Chennai,Tamil Nadu,891XXX,Female,2026-01-19,Platinum,2026-07-02 16:18:55,6c59e737,63,51+
CUST0435,O**** B***,fs***@example.com,XXXXXX7957,REDACTED,Pune,Maharashtra,614XXX,Male,2025-03-18,Silver,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0436,V****** S*****,ma***************@example.com,XXXXXX7575,REDACTED,Ahmedabad,Gujarat,613XXX,Other,2025-01-26,Bronze,2026-07-02 16:18:55,6c59e737,54,51+
CUST0437,P**** T*****,or*******@example.com,XXXXXX7952,REDACTED,Kolkata,West Bengal,424XXX,Female,2022-06-04,Bronze,2026-07-02 16:18:55,6c59e737,21,18-25
CUST0438,R**** T******,ra***********@example.net,XXXXXX5524,REDACTED,Delhi,Delhi,125XXX,Other,2023-06-22,Bronze,2026-07-02 16:18:55,6c59e737,29,26-35
CUST0439,A**** C*****,ve*******@example.com,XXXXXX9163,REDACTED,Jaipur,Rajasthan,595XXX,Female,2025-04-18,Silver,2026-07-02 16:18:55,6c59e737,75,51+
CUST0440,S****** B***,ba*********@example.net,XXXXXX9229,REDACTED,Delhi,Delhi,949XXX,Other,2022-04-02,Bronze,2026-07-02 16:18:55,6c59e737,41,36-50
CUST0441,A*** J****,ja********@example.net,XXXXXX6138,REDACTED,Delhi,Delhi,374XXX,Male,2025-07-27,Silver,2026-07-02 16:18:55,6c59e737,60,51+
CUST0442,K****** S*****,sd****@example.com,XXXXXX7888,REDACTED,Chennai,Tamil Nadu,268XXX,Other,2025-03-26,Silver,2026-07-02 16:18:55,6c59e737,48,36-50
CUST0443,D****** C********,gh****@example.net,XXXXXX7544,REDACTED,Chennai,Tamil Nadu,727XXX,Other,2021-11-03,Silver,2026-07-02 16:18:55,6c59e737,28,26-35
CUST0444,D***** P****,ra**************@example.org,XXXXXX6614,REDACTED,Delhi,Delhi,319XXX,Other,2022-09-29,Silver,2026-07-02 16:18:55,6c59e737,79,51+
CUST0445,R***** K****,os*****@example.net,XXXXXX1772,REDACTED,Jaipur,Rajasthan,401XXX,Other,2024-09-24,Bronze,2026-07-02 16:18:55,6c59e737,80,51+
CUST0446,M***** S*****,al*******@example.org,XXXXXX0115,REDACTED,Jaipur,Rajasthan,134XXX,Other,2025-08-08,Gold,2026-07-02 16:18:55,6c59e737,70,51+
CUST0447,C******* A***,fb*****@example.com,XXXXXX7590,REDACTED,Bengaluru,Karnataka,318XXX,Male,2025-01-23,Bronze,2026-07-02 16:18:55,6c59e737,50,36-50
CUST0448,F**** K***,da*******@example.org,XXXXXX5889,REDACTED,Ahmedabad,Gujarat,430XXX,Male,2023-09-17,Bronze,2026-07-02 16:18:55,6c59e737,24,18-25
CUST0449,Y****** G***,ch************@example.com,XXXXXX2868,REDACTED,Ahmedabad,Gujarat,869XXX,Other,2025-07-05,Platinum,2026-07-02 16:18:55,6c59e737,73,51+
CUST0450,G***** J***,ba********@example.com,XXXXXX6019,REDACTED,Chennai,Tamil Nadu,997XXX,Male,2022-10-14,Gold,2026-07-02 16:18:55,6c59e737,54,51+
